Date,BKR,COP,CVX,DVN,ENPH,EOG,ET,FANG,HAL,KMI,MPC,OKE,OXY,PSX,SLB,VLO,WMB,XOM
2014-06-05,37.5979118347168,55.582542419433594,76.52638244628906,50.702606201171875,8.869999885559082,78.68049621582031,10.858163833618164,61.69738006591797,53.33987808227539,19.360570907592773,31.195026397705078,32.47687911987305,68.33435821533203,55.582191467285156,76.26311492919922,36.118797302246094,24.855077743530273,62.393863677978516
2014-06-06,38.18124771118164,56.13106918334961,76.94145965576172,50.621253967285156,8.779999732971191,79.71595764160156,10.989789009094238,63.1378288269043,54.22227096557617,19.617830276489258,31.1204833984375,32.64533996582031,68.47073364257812,56.141197204589844,77.78972625732422,35.84615707397461,25.03868293762207,63.04542922973633
2014-06-09,38.04865264892578,56.13800811767578,77.05299377441406,50.47211837768555,8.779999732971191,79.8545150756836,11.09508991241455,63.84634780883789,54.37607192993164,19.60663604736328,31.05306053161621,32.54128646850586,68.34114837646484,55.72196578979492,78.32549285888672,35.599483489990234,25.054418563842773,62.99580383300781
2014-06-10,37.83124542236328,56.67962646484375,77.65393829345703,50.80429458618164,8.609999656677246,79.25658416748047,10.920938491821289,64.10330200195312,54.3275146484375,19.612228393554688,30.410709381103516,32.33320617675781,68.19790649414062,55.12301254272461,78.18603515625,34.599788665771484,24.99146270751953,62.95853805541992
2014-06-11,37.61911392211914,56.90178680419922,77.5548095703125,51.974098205566406,8.4399995803833,80.72225952148438,10.73058795928955,65.27899169921875,54.18989944458008,19.517160415649414,30.410709381103516,32.090431213378906,68.13655090332031,55.16293716430664,78.19337463378906,34.528377532958984,24.76122283935547,63.262611389160156
2014-06-12,37.36457824707031,57.53365707397461,78.1310043334961,52.36854553222656,8.390000343322754,81.40040588378906,10.70426082611084,65.9408187866211,53.947044372558594,19.522754669189453,30.75140953063965,32.01612091064453,69.06417846679688,55.103057861328125,78.03925323486328,34.930850982666016,24.798267364501953,63.082664489746094
2014-06-13,37.73050308227539,57.6864128112793,78.84349822998047,53.07587432861328,8.430000305175781,83.1431884765625,10.613133430480957,68.47911071777344,54.70799255371094,19.679330825805664,30.66978645324707,32.27870178222656,70.414794921875,55.56223678588867,79.44839477539062,34.88541793823242,24.97294044494629,63.69697952270508
2014-06-16,37.544883728027344,58.10997009277344,79.63648223876953,53.20509719848633,8.569999694824219,83.15047454833984,10.898662567138672,69.99742126464844,54.732269287109375,19.785593032836914,30.474571228027344,32.3629264831543,70.49663543701172,55.528968811035156,78.56769561767578,34.63223648071289,29.652063369750977,63.864540100097656
2014-06-17,37.836544036865234,58.15159606933594,79.816162109375,53.13030242919922,8.65999984741211,81.95458984375,10.983715057373047,70.27769470214844,54.732269287109375,19.55630874633789,30.72655487060547,31.96161460876465,70.08055877685547,55.94821548461914,77.87045288085938,35.12559127807617,30.334880828857422,63.55425262451172
2014-06-18,38.43046569824219,58.4918098449707,80.71451568603516,53.13030242919922,8.800000190734863,82.79320526123047,10.900691986083984,70.3399658203125,55.452754974365234,19.612228393554688,31.457632064819336,31.897207260131836,70.42842102050781,56.23440933227539,78.58970642089844,36.118797302246094,30.356048583984375,63.746639251708984
2014-06-19,38.711544036865234,58.859859466552734,81.77394104003906,53.38191604614258,8.65999984741211,84.4411849975586,10.87841510772705,69.3355712890625,55.841331481933594,19.79677963256836,31.80542755126953,31.93683433532715,70.49663543701172,56.74018096923828,78.97135162353516,37.0600700378418,30.663055419921875,63.68456268310547
2014-06-20,39.5759162902832,59.26953125,81.99078369140625,53.69477081298828,8.470000267028809,86.03080749511719,11.058640480041504,69.91175079345703,56.861331939697266,20.149085998535156,31.80187225341797,32.86829376220703,70.93999481201172,57.19270706176758,79.87407684326172,37.2353515625,30.520139694213867,64.42918395996094
2014-06-23,39.07743453979492,59.78331756591797,82.38726806640625,53.64036560058594,8.479999542236328,85.61517333984375,11.115344047546387,71.1731185913086,56.96657943725586,20.137903213500977,31.57830047607422,33.205204010009766,71.75172424316406,57.452239990234375,79.92546081542969,37.20288848876953,31.15530014038086,64.7704849243164
2014-06-24,37.88957214355469,58.88066864013672,81.63761901855469,52.75621795654297,8.380000114440918,82.41400146484375,11.001940727233887,68.27665710449219,55.177520751953125,20.193830490112305,30.680418014526367,33.25968933105469,69.20061492919922,56.527191162109375,78.51630401611328,36.346004486083984,30.440744400024414,63.746639251708984
2014-06-25,38.631996154785156,59.450042724609375,81.3030776977539,54.04163360595703,8.510000228881836,84.60160064697266,11.777521133422852,70.51127624511719,56.21373748779297,20.115541458129883,28.73562240600586,33.70066452026367,69.9986801147461,54.144744873046875,83.5584487915039,33.33393096923828,30.69480323791504,63.38051223754883
2014-06-26,38.764564514160156,59.686134338378906,81.11102294921875,53.45673370361328,8.5,84.16407775878906,11.743095397949219,69.5224380493164,56.30275344848633,20.132314682006836,28.721412658691406,33.502471923828125,70.0123291015625,54.6371955871582,85.22445678710938,33.93115997314453,30.753036499023438,63.31224060058594
2014-06-27,39.22062683105469,59.71390151977539,80.76407623291016,54.06883239746094,8.489999771118164,84.47032165527344,11.828149795532227,69.0552749633789,57.04753494262695,20.154680252075195,28.17843246459961,33.45292282104492,69.71902465820312,54.23125457763672,86.45748138427734,33.541664123535156,30.99650764465332,62.80342102050781
2014-06-30,39.480472564697266,59.526432037353516,80.88177490234375,54.00082015991211,8.550000190734863,85.21410369873047,11.935474395751953,69.14093780517578,57.48468017578125,20.277708053588867,27.7064208984375,33.73037338256836,70.0054931640625,53.52579879760742,86.56755828857422,32.52250671386719,30.811256408691406,62.47455596923828
2014-07-01,39.52288818359375,59.790279388427734,80.87557220458984,53.7832145690918,9.0,84.98807525634766,11.941555976867676,69.89618682861328,57.35514831542969,20.160274505615234,27.8980655670166,33.83441925048828,70.12146759033203,53.63893127441406,86.49417114257812,32.665321350097656,30.99120330810547,62.89649200439453
2014-07-02,39.957733154296875,59.616695404052734,80.68351745605469,53.44313430786133,9.069999694824219,84.75471496582031,11.856496810913086,68.74382781982422,57.33085632324219,19.992502212524414,28.348770141601562,33.566890716552734,69.73948669433594,53.9051513671875,86.40611267089844,32.99638366699219,30.885360717773438,63.02682876586914
2014-07-03,39.80394744873047,59.99162673950195,81.27828216552734,53.87159729003906,9.359999656677246,85.13390350341797,11.797773361206055,69.14871978759766,57.45228958129883,19.936582565307617,28.710777282714844,33.49751663208008,69.69171142578125,54.23789978027344,86.23729705810547,33.10673141479492,30.75832748413086,63.659751892089844
2014-07-07,39.40092468261719,59.78331756591797,80.83219146728516,53.239105224609375,9.25,84.39013671875,11.726898193359375,67.98078918457031,56.79658889770508,19.914216995239258,28.203275680541992,32.863346099853516,69.29610443115234,53.57241439819336,86.1859130859375,32.63285827636719,30.54130744934082,63.69697952270508
2014-07-08,39.072139739990234,59.741676330566406,80.47905731201172,53.14388656616211,9.15999984741211,84.57243347167969,11.506174087524414,66.93746948242188,56.391807556152344,19.869476318359375,27.62125587463379,33.08628845214844,69.4939193725586,52.76048278808594,85.68683624267578,31.918794631958008,30.509553909301758,63.808658599853516
2014-07-09,39.29486846923828,59.575035095214844,81.40220642089844,54.00082015991211,9.260000228881836,84.9953384399414,11.575021743774414,67.96521759033203,57.20942306518555,20.014877319335938,27.71352767944336,33.21510696411133,69.54169464111328,53.11322784423828,85.84097290039062,31.99020004272461,30.626007080078125,64.2554702758789
2014-07-10,38.92365264892578,59.48475646972656,80.6959228515625,53.116668701171875,9.170000076293945,83.82862091064453,11.526416778564453,66.74280548095703,56.14086151123047,19.953359603881836,27.472204208374023,33.036746978759766,68.49120330810547,53.05997085571289,84.69600677490234,31.94475555419922,30.604822158813477,63.647342681884766
2014-07-11,38.55244445800781,58.83209228515625,79.5931167602539,52.456974029541016,9.34000015258789,82.87338256835938,11.64792251586914,65.56707763671875,55.84942626953125,19.925397872924805,27.986791610717773,33.04169845581055,68.53897094726562,53.432655334472656,84.18225860595703,32.52899169921875,30.811256408691406,63.13229751586914
2014-07-14,38.93426513671875,59.602787017822266,80.08255004882812,52.91944122314453,9.6899995803833,84.36096954345703,11.611472129821777,67.42018127441406,56.5051383972168,20.115541458129883,27.709978103637695,33.036746978759766,69.04371643066406,53.20637512207031,85.09236145019531,32.412139892578125,30.87478256225586,63.715576171875
